id,group,title,connections
f03909b3-a72a-4769-a06e-35141469ff83,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'Klagenfurt am Wörthersee',1
fd56466b-ced8-47ab-8d1a-9ce798948bad,Dataset,"Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von Bundesministerium für Bildung, Wissenschaft und Forschung - Zentralstelle",2
bcc6419f-3091-48d7-bd8b-8e440cc8108f,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'Gemeinde Neukirchen an der Enknach',1
1d0df1b7-f98f-47a8-9e38-9b4073f01dcc,Dataset,Datensatz: null,1
76efecc9-e509-4c6b-849b-f742ed3e258a,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'Energie Burgenland AG',2
02072598-4a39-4390-a43b-add3514cb903,Dataset,Datensatz: null,1
41a809d9-0b61-4991-86b8-74dc07973af3,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'ASFINAG',2
07ab9a18-820d-4621-bc9a-e87067a4aade,Dataset,Datensatz: Metadatensatz zur Kerndaten - Sammlung gemäß  BVergG 2018 von Agrarmarkt Austria,1
86dd87bd-7426-40c5-946b-62b2af638aab,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'eVergabe.at',2
009b7802-0b04-4fee-8dac-3922bd5098ae,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'Bundesbeschaffung Ges.m.b.H',2
505019f6-4c66-4ce4-9700-a5ed3cf664c3,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'ÖBB-Business Competence Center GmbH',2
fde58043-87ff-44b0-b6b0-3d089adfba4c,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'vemap Einkaufsmanagement GmbH',2
23602b0b-c7b0-4f10-9910-7ee5329433bc,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'Wiener Zeitung GmbH',2
a2c49245-23b2-46e1-acc7-c5a78913a090,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'ANKÖ Service Ges.m.b.H',2
78b227dc-78f6-4085-b4fb-772e040a14e0,Dataset,Datensatz: Metadatensatz zur Kerndaten-Sammlung gemäß BVergG 2018 von 'AUSSCHREIBUNG.AT',2
1a76e4df-b7d2-41f7-bf7a-64e89c9081c8,Application,Anwendung: T'Hermine,1
dfa2ff35-d2c4-4196-9989-a1bdbeabbfed,Dataset,Datensatz: Linztermine - Übersicht über Veranstaltungen (Linz),4
3c681cf7-18aa-4789-b28f-cffff5db3304,Application,Anwendung: Schwimmpreisrechner,1
898afe8c-0297-45d6-b4b5-0cb9e632094b,Dataset,Datensatz: Schwimmbäder Standorte Wien,31
386ae50b-416a-46ce-ada9-3fbc6cf46dbd,Application,Anwendung: Wiener Baumdichte-Waben,1
c91a4635-8b7d-43fe-9b27-d95dec8392a7,Dataset,Datensatz: null,17
4afc7184-1a64-435b-a444-d77e7f4068e1,Application,Anwendung: Visualisierungen auf Basis der Wohnungsdaten,1
3dc5cf5a-313e-4cd1-af1e-3c4710acae94,Dataset,Datensatz: Eigentumsverhältnisse der Gebäude (Linz),1
84caf1fc-0046-4047-a43c-97c5532bb21b,Application,Anwendung: Museen Wien,1
6f412521-2e9b-44b1-a3e4-8f1358caef63,Dataset,Datensatz: null,23
860b9e0e-c55b-4ffc-b48e-e1bef231f5cc,Application,Anwendung: Taxi Wien,1
be2e0197-57b8-4fcf-a144-cb33f7466f3a,Dataset,Datensatz: null,22
486484ca-e51f-4193-bfd6-e6b17ff7ddd8,Application,Anwendung: Citybike Wien,1
523ba2e4-8c55-4dde-8acf-39e3621811b0,Dataset,Datensatz: null,39
3ab25c34-a561-4cfd-b571-072a14ca19db,Application,Anwendung: Kartenwerkstatt,3
0adc90c9-ac6b-47ef-aa83-b7780594720c,Dataset,Datensatz: Zählgebietsgrenzen Wien,5
02ad6e25-2698-405f-a37b-99745b1ac69c,Dataset,Datensatz: Flächenwidmungs- und Bebauungsplan Wien,4
9ee0d2d2-6631-4d5e-a33a-ad0cb9874566,Dataset,Datensatz: Stadtplan Linz 2011 (Linz),1
5ad4393f-88a8-4d7c-ab25-5242f5153793,Application,Anwendung: Open Data Wien Plan,1
332be1f6-5791-43ae-9e37-90cc48e75d24,Dataset,Datensatz: Stadtplan Grundkarte Wien,6
8e08a3c9-4d8c-4a3c-ad92-0ad568330905,Application,Anwendung: Wordpress Plugin Maps Marker Pro,4
146384fc-3f64-4482-a78a-2f082411a27d,Dataset,Datensatz: Öffentliche WC Anlagen Standorte Wien,31
aac2629e-495d-4468-9c8b-cd9649bd7b5d,Dataset,Datensatz: Aufzüge in Stationen Standorte Wien,9
2c54f4d6-5712-4e5a-a025-b7f7a396c39b,Dataset,Datensatz: basemap.at Verwaltungsgrundkarte Raster Österreich,110
f163ee64-6e67-44df-9ff0-542972805c0c,Application,Anwendung: Visualisierung der Gemeinderatsprotokolle,2
5160611a-b665-461b-ae93-e5e6ec342166,Dataset,Datensatz: Gemeinderatsprotokolle 2010 (Linz),2
48b40fff-ccaa-4708-8db3-bdc3a791bfca,Dataset,Datensatz: Gemeinderatsprotokolle 2011 (Linz),2
393e000c-bfee-4025-8ab2-c1df7095d9f0,Application,Anwendung: Budgetvisualisierung,1
d25e61cd-2b00-4480-bfcd-64761d7b272e,Dataset,Datensatz: Rechnungsabschluss der Stadt Wien: Ausgabenart Zeitreihe Wien,1
97ac80fb-9eab-4263-b4a6-7c78d44d43d7,Application,Anwendung: Visualisierung Einnahmen - Ausgaben (Finanzgebarung),2
98d14207-6c69-492b-8627-6c329f4a0525,Dataset,Datensatz: Finanzgebarung der Stadt Wien: Bereich Einnahmen Zeitreihe Wien,2
f9426236-6f1a-4b31-99ab-3dfd71e4c3e9,Dataset,Datensatz: Finanzgebarung der Stadt Wien: Bereich Ausgaben Zeitreihe Wien,2
25e7398e-1b04-4fc3-b5aa-78c9a5e90fcc,Application,Anwendung: Interaktive Budgetvisualisierung mit Google Motion Charts,2
ac21e2b9-d43a-46a8-a24d-d3bf0e05fbb7,Application,Anwendung: Parken Wien - Kurzparkzonen Wien mit SMS Parkticket,2
6858b208-62bc-424e-9d7b-c89b74d3d3e3,Dataset,Datensatz: null,27
aa8876c7-9711-4969-b428-34400f2d0dbe,Dataset,Datensatz: null,20
6caefb81-f23c-4b40-8329-384f10693758,Application,Anwendung: ÖH JKU App,1
0869a3a7-3a3a-4b45-b173-7e55151e389c,Application,Anwendung: Ozonwerte Österreich,1
47f67f71-0b6c-4eed-aa9e-dc1f4a0e625d,Application,Anwendung: Offenerhaushalt.at,1
7861cd5d-e5bf-4d31-9c17-92f348447db2,Dataset,Datensatz: Rechnungsabschluss der Stadt Graz,1
3a23400f-1b23-46de-9e54-9cb6fe8ad127,Application,"Anwendung: Florian und Jessica, Muhammed und Leonie: Vornamen in Wien",1
87fc82a0-0042-49c8-b6f9-2602cd3dc17a,Dataset,Datensatz: Vornamen Neugeborene Wien,5
e6415477-905e-4f45-956d-ff58a4c42d0c,Application,Anwendung: Der Radfahrbegleiter für Wien,6
2ed52078-7e55-40ea-8036-0d89118a06f4,Dataset,Datensatz: Trinkbrunnen Standorte Wien,21
699a5a9a-348c-4a46-b99e-a23b59f27721,Dataset,Datensatz: null,6
97ef14eb-f280-48a7-96c0-df03859b06c2,Dataset,Datensatz: null,17
c5cf2502-7572-4fd1-a836-48b335a2d47d,Dataset,Datensatz: null,6
cb3cc1fa-61ec-4cb8-aa5c-b101c57ad297,Application,Anwendung: WienApp,5
4315e096-f51e-4b56-8235-57be9789a62c,Dataset,Datensatz: null,16
5a7f6929-6be2-4eb4-b678-4221b7da0be2,Application,Anwendung: Parkhelper,1
9b178017-425b-40f5-8809-389b4b821cf1,Application,Anwendung: Urlaub in Linz,6
809eeaf2-c9a6-47cb-a00a-2433222eb132,Dataset,Datensatz: Übersichtskarte Linz (Linz),1
53b70911-67ee-459b-a573-130272275a91,Dataset,Datensatz: Krankenanstalten - Standorte (Linz),5
d780bf4f-063e-4c21-bb28-62c8d1d79cdc,Dataset,Datensatz: Ambulatorien - Standorte (Linz),3
d61ed212-9915-4018-a350-caecfda3e0c6,Dataset,Datensatz: Apotheken - Standorte (Linz),4
b77d0b46-306c-46da-b26d-6e4dd718fde7,Dataset,Datensatz: Spielplätze und Sportanlagen (Linz),4
e01e8ee7-265f-4e22-85c0-f714056114ae,Application,Anwendung: simpleOZON,1
19e40c31-6491-439d-93e4-d2c62295e84e,Application,Anwendung: Parksau,4
8a528b7f-98af-4893-af73-5d5f26d3aa7c,Dataset,Datensatz: null,11
d9d44bd5-c1c9-4d70-b180-efee2255fcc5,Application,Anwendung: WienTaxi,1
17e2f683-9146-49b5-9996-56c3f2b850c3,Application,Anwendung: Fahrschulen Wien,1
8e454ce2-435e-4352-962b-1bf4e4303301,Dataset,Datensatz: null,5
b2cbe12e-d9c7-4867-abe2-188aef9a9939,Application,Anwendung: MyITS - Der intelligente Routenplaner,18
c1ba372b-dba2-4bce-b72e-b5c832eaaf44,Dataset,Datensatz: null,19
298e6b5a-21a8-4d56-9484-1bac58c94a26,Dataset,Datensatz: Polizei Standorte Wien,24
71084c02-973d-4544-b804-7ed82bd53027,Dataset,Datensatz: null,15
5d642d09-8e03-4200-a79b-2a397a6d5d51,Dataset,Datensatz: Krankenhäuser Standorte Wien,20
87f121a7-eef0-4be9-9372-a5efe5b4d375,Dataset,Datensatz: null,22
826d798e-01d1-48d3-973c-e0e466a63ca8,Dataset,Datensatz: null,11
2adc5a86-faa3-4b63-acff-a66128b811b7,Dataset,Datensatz: null,21
7c6e9dbf-487b-4146-a379-19e46642c392,Dataset,Datensatz: Badestellen Standorte Wien,19
627a9226-a907-4018-89e3-878002a9d22b,Dataset,Datensatz: null,12
2d0e9a21-fa5f-441d-948a-fe97a453a827,Dataset,Datensatz: null,5
b01585af-110f-4f87-9bf1-06805605926c,Dataset,Datensatz: Veranstaltungen Wien,14
2acdfaec-f710-4f52-a73f-afbedfa45893,Application,Anwendung: Stadtplan Wien OpenLayers Demo,3
fc21780d-bbb0-4ec9-9cb2-8687fd28ebc2,Dataset,Datensatz: Orthofoto 2015 Wien,3
711e4d67-8343-4bf1-90e8-de24738becf9,Dataset,Datensatz: Stadtplan Beschriftung Wien,3
9cb0ee3e-fca0-4fb8-993a-cb974e1b341c,Application,Anwendung: Linz spricht,2
d5de0488-3fee-40a4-b545-3215f606aeaa,Application,Anwendung: simpleMTB,1
c8218f47-8ef6-43c6-9f86-3125e317f60e,Dataset,Datensatz: Radrouten in Tirol,2
11361b19-cda5-45e1-9d25-ec3f2f8b36eb,Application,Anwendung: KLocator Wien,1
beac2864-e40f-4060-bae8-29f66e6a92fc,Application,Anwendung: OGD Wien Preview and Matcher,80
5982a27f-28a4-4f40-a1cc-5cb650400c50,Dataset,Datensatz: null,4
3e62e13e-3955-494a-91b3-f00ab9e84b48,Dataset,Datensatz: Universitäten und Fachhochschulen Standorte Wien,16
716d89ce-b0da-4158-abb6-72f562206b37,Dataset,Datensatz: null,14
12426052-8803-4deb-8c89-9e78785f7dd2,Dataset,Datensatz: null,2
ac4c2ac5-6be4-4471-bbf4-f09228f5db04,Dataset,Datensatz: Gewässernetz Wien,3
10c7b88b-a708-4e17-a7ef-2c1ce0590377,Dataset,Datensatz: null,2
e7065317-1d57-434a-8428-efa263ecc526,Dataset,Datensatz: null,8
e4079286-310c-435a-af2d-64604ba9ade5,Dataset,Datensatz: Zählbezirksgrenzen Wien,5
6e7bcb81-1b6c-46ca-817a-937d5664735d,Dataset,Datensatz: null,2
c7e84d16-449e-4154-a1bd-603b4fae329e,Dataset,Datensatz: null,10
bd8b518b-d812-46f9-b367-4c1b660cfc99,Dataset,Datensatz: Spielplätze Standorte Wien,21
ff1480b5-61f2-4008-aada-387c2c490549,Dataset,Datensatz: Stationen in öffentlichen Krankenhäuser Standorte Wien,5
ac478f32-3e3b-4c04-bc7d-aa75069b6367,Dataset,Datensatz: Stehende Gewässer Wien,3
5ceed47b-7db0-4958-a893-6d217eb25517,Dataset,Datensatz: null,3
fd1db6d6-98a5-4c78-bcee-bc57d068ee13,Dataset,Datensatz: null,1
22add642-d849-48ff-9913-8c7ba2d99b46,Dataset,Datensatz: Parkanlagen Standorte Wien,13
47c7ffa9-65ba-41d1-9461-4e5458afd62e,Dataset,Datensatz: null,9
5e6175cd-dc44-4b32-a64a-1ac4239a6e4a,Dataset,Datensatz: null,8
b2e85e3e-bfba-44c5-b472-3d849e3a3f74,Dataset,Datensatz: null,1
4111e2d8-1729-4953-899a-c55bc382857e,Dataset,Datensatz: Intermodales Verkehrsreferenzsystem (GIP.at) Namen (Liste) Wien,6
2f5baa1f-208c-42c2-8d04-9ea74aa1b229,Dataset,Datensatz: Realnutzungskartierung ab 2007 Wien,5
455cf48c-cdee-4721-a0ed-cd38af7aff0f,Dataset,Datensatz: null,11
5f8ecd04-6e84-4ed7-b4d6-3632c5d2b8f4,Dataset,Datensatz: null,7
fc725989-5c3e-4bf4-89b1-68caeec4d858,Dataset,Datensatz: null,13
3284450c-f8cc-439b-b331-ff901a307db6,Dataset,Datensatz: null,1
f08964c6-5987-43c3-97d8-cb5a4eff0454,Dataset,Datensatz: null,1
fd544e75-122f-4278-85e7-b9b591d4ceaa,Dataset,Datensatz: null,1
383408d4-89b8-42df-af53-5c89f91e0cc7,Dataset,Datensatz: null,7
7b1492ea-72f1-4d79-a5df-2e0e32088ea1,Dataset,Datensatz: null,1
41e2cda3-d829-43dc-8d59-87e16e8301f6,Dataset,Datensatz: null,1
28a7419c-f432-4e1a-b0a6-aa9e71968a14,Dataset,Datensatz: null,16
7035def0-a9df-430a-99ee-6e13de12676c,Dataset,Datensatz: null,5
3ff63cf5-8d04-4be5-9449-96411ae9fc36,Dataset,Datensatz: null,14
a1347e6c-db7d-423d-9b62-de7717129f5b,Dataset,Datensatz: null,1
54fc7750-8540-4c22-8d46-9a6a2641c41a,Dataset,Datensatz: Mistplätze Standorte Wien,13
d2c6f6f5-2236-4217-8361-3297b6369979,Dataset,Datensatz: Mobile Problemstoffsammelstellen Standorte Wien,11
d9321ccf-d303-4cfb-a24b-32aba49cef81,Dataset,Datensatz: Friedhöfe Standorte Wien,7
8e420764-a913-4eae-8514-9be858fdb9b3,Dataset,Datensatz: null,10
893e2a5e-78ec-46fa-9e6e-6eec56d7c536,Dataset,Datensatz: null,1
c694f63c-b49e-4151-bbab-bf1b6f4958ba,Dataset,Datensatz: null,1
371f7f97-e7ad-4335-a4f9-0d1ca4daa1ec,Dataset,Datensatz: Historische Wasserleitungen Wien,2
2a747392-a08e-4f3d-aa58-c22b2c9d3a0d,Dataset,Datensatz: null,2
98908792-f315-4834-9b5e-20fed66cbe5a,Dataset,Datensatz: null,13
2b1b422a-0235-485b-bd39-da1eff5d69c5,Dataset,Datensatz: null,1
b8fa7909-7b83-4a1a-badb-264ca39308dd,Dataset,Datensatz: null,1
a42cbe4f-89f0-42ae-a34d-f2e5db6aa1d2,Dataset,Datensatz: Burgen und Schlösser Standorte Wien,9
de64ade8-5025-40f9-a2e0-15b72797e6a7,Dataset,Datensatz: null,9
038920bb-8c40-4a30-8d0c-0a29bcd64751,Dataset,Datensatz: null,6
96196887-5a20-4e93-a302-72f306f32c9d,Dataset,Datensatz: null,15
4e8d237b-8bd4-4483-a85d-431784c543b9,Dataset,Datensatz: null,5
7fcf7f09-12d7-4b06-a183-93c51f940670,Dataset,Datensatz: Ambulanzen in öffentlichen Krankenhäusern Standorte Wien,14
a14e57c4-ea1c-4a7a-863a-b874ccf23790,Dataset,Datensatz: Baublöcke Wien,3
2ee6b8bf-6292-413c-bb8b-bd22dbb2ad4b,Dataset,Datensatz: Bezirksgrenzen Wien,13
93a35853-a12e-4b7a-b65c-c0369d005f8d,Application,Anwendung: Wo steppt der Bär in Wien heute?,2
fa96d249-2f58-48ce-bb3f-bb18b447ffc8,Dataset,Datensatz: Web Map Tile Service (WMTS) Wien,3
a6989a41-fee5-421b-aa79-51793de1ffbd,Application,Anwendung: Gackerl Sackerl,1
82e9b390-6da9-4540-b98b-07faf072a30e,Application,Anwendung: crowdranking,4
bf902d04-f6c9-438e-aec1-1a762c50614b,Dataset,Datensatz: Skigebiete_2008,1
39f5a085-5209-4d78-9b8b-dc6e1e79e1ea,Dataset,Datensatz: Golfplätze_2011,1
c8677233-a19b-471f-99a7-a51f19ddbd21,Application,Anwendung: Eventphant - Events finden,1
752d0730-cee5-4e37-a22f-2bca939aa427,Application,Anwendung: Wien Punktgenau,18
7131ae60-5485-4d19-bd99-6c60608228ee,Application,Anwendung: Geografische Suche im Online-Katalog der GBA,1
78b906a0-1e2e-4176-9a74-6be3587fde6d,Dataset,Datensatz: Geologische Bundesanstalt (GBA) - Online Katalog - Bibliothek,1
51f3e07b-ba2a-4b68-8580-77cc2e5fdb25,Application,Anwendung: Parken in Graz,2
74358c31-1607-41ff-bf02-a4b171e3a40d,Dataset,Datensatz: Park&Ride Graz,4
92183c55-442b-405d-9046-d19b07ffc83a,Dataset,Datensatz: Parkgaragen Graz,4
106d405b-3e41-4f96-bcdc-f8c3220341a6,Application,Anwendung: Kunst im öffentlichen Raum in Wien,1
5475cd07-baa7-40d3-a762-8c6ead32ab36,Application,Anwendung: Burgen und Schlösser in Wien,1
42f2327e-5bf3-4b9c-bcac-9aee18638037,Application,Anwendung: Polizeiinspektionen in Wien,1
a2c9937d-5717-42d2-b460-8084254cf485,Application,Anwendung: Parkscheine in Wien,1
c56e3eaf-6429-41c5-aa89-ae6be848743e,Application,Anwendung: 48er-App,6
d10a9bde-6afb-4277-a235-7be9f7573f97,Application,Anwendung: Import Baumkataster Wien in Open Street Map,1
59e722b4-ef95-4887-9c08-42742082d147,Application,Anwendung: Natur in Wien,1
b7c86231-17e2-4e0b-bd56-0120df2fbd08,Application,Anwendung: Immo-Focus-Wien,57
aab0a0be-89e6-442e-8cf9-e762bd18f76b,Dataset,Datensatz: null,11
f0335765-1ab0-4e94-ab38-f404de4c3b4d,Dataset,Datensatz: null,8
f4e80988-c139-4953-8176-b3d6d03f6449,Dataset,Datensatz: null,12
72fbf32e-c8c3-4914-92a1-66dc2439a114,Dataset,Datensatz: null,11
c6fc4688-1aca-4363-bd1a-8d14ea08d2f8,Dataset,Datensatz: null,11
5983a1bb-62b6-4e26-afd0-dc234b34cf4b,Dataset,Datensatz: null,4
71a6ca86-228a-4b57-b1bc-c3b887dd009e,Dataset,Datensatz: null,6
e257875b-1424-4709-84e9-5ddd8c43ce41,Dataset,Datensatz: null,1
45a55c97-2122-42a6-823d-f374f1a8bd48,Dataset,Datensatz: null,2
770f9237-9a7f-45e4-9647-aacf35ddee06,Dataset,Datensatz: Icons Wien,4
153865b8-867c-4c2d-b7b9-2a24e4d144dd,Application,Anwendung: Ambulanzen in Wien,1
9f902cd0-50a1-4cc8-bb66-d7542e732b7f,Application,Anwendung: IZY Linz,13
f5afc0ab-3203-4384-9d00-03fced6fe7b4,Dataset,Datensatz: null,3
46825ece-d165-4b64-bea7-8964b8afdfe3,Dataset,Datensatz: Sozialberatungsstellen - Standorte (Linz),2
e34d45e3-070b-44e7-9a65-7c268fa79fc7,Dataset,Datensatz: Städtische Senior*innenzentren (Linz),3
f35b2a10-4d8b-40f3-9eb7-15d84c2f7f58,Dataset,Datensatz: Krabbelstuben - Standorte (Linz),4
a7bfaed4-c1df-4448-894b-8effdfaed52d,Dataset,Datensatz: Jugendzentren - Standorte (Linz),3
1ac8b693-987f-47bd-ac7b-f432b01a04a3,Dataset,Datensatz: Horte - Standorte (Linz),3
c6bbfc6f-6700-40eb-9537-ab182075c8f8,Dataset,Datensatz: Club Aktiv - Standorte (Linz),3
fff68f2f-ba5b-4d21-8212-a9b4d2eb23f8,Application,Anwendung: Polizei Wien - Windows Phone App,1
dee3adef-9382-4109-a92c-2a4f8001c73d,Application,Anwendung: Kurzparkzonen Wien - iPhone App,1
c7c36e95-1f2b-4547-8711-03e1e6c37adb,Application,Anwendung: IZY Wien,51
a80522c7-fbe5-482b-a010-429b004b78cd,Application,Anwendung: Behindertenparkplätze in Graz,1
44d6c71e-d956-41f9-ada6-d31b7793236f,Dataset,Datensatz: null,1
61446844-9d56-49bb-a194-bf3ae3131375,Application,Anwendung: Problemstoffsammelstellen in Graz,1
5fabbf7c-75b0-45c3-b85d-b7e3f37c4b31,Dataset,Datensatz: null,1
4a468e1d-c31a-4d49-ab09-ebef53d85bd2,Application,Anwendung: Kurz Parken? - Wien,3
bc751a5b-385a-4ef8-a0c6-5937c4139066,Application,Anwendung: DORIS,1
3a3d5799-48f4-48f4-9839-72a1a5bf24ce,Application,Anwendung: Vienna Finder,29
f913c08d-c073-4163-8fe1-e3141380c3fe,Application,Anwendung: ALLiSEARCH.com,8
fb507f93-9c0f-406f-803b-1acfe56076ba,Application,Anwendung: Christbaumsammelstellen Graz,1
dbfb6a2f-3650-49e3-ba07-85d5848498b2,Dataset,Datensatz: null,1
1d7fa9f8-0a66-4b07-a995-33d5084484c3,Application,Anwendung: Park Finder Vienna,1
615b86a3-0011-4530-b31e-26361cc43c52,Application,Anwendung: A story about Vienna,12
629785af-9028-4f11-bdfe-d665a26a3d35,Dataset,Datensatz: Wirtschaftsindikatoren seit 1995 - Wien,1
